Order ID,Order Date,Processed Date,Ship Date,Ship Mode,Customer ID,Postal Code,City,County,State,RegionName,Latitude,Longitude,Product ID,Product name,Cost,List Price,Quantity,Discount,Cost of Order,Gross Revenue,Net Revenue,Net Profit,Products.List_Price_Bin,CustomerSegment,CustomerType,sub-category,Product Categories.Category
CA-2017-128076,"Thursday, 27 January 2022","Tuesday, 1 February 2022","Sunday, 6 February 2022",2,BO-11350,92105,San Diego,San Diego,California,Southwest,32.74,-117.09,53,Lexmark MX611dhe Monochrome Laser Printer,419.3,698.9,3,0.2,1257.9,2096.7,1677.36,419.46,600 and above,Corporate,Loyal,Machines,Technology
US-2017-147886,"Saturday, 19 March 2022","Sunday, 27 March 2022","Wednesday, 30 March 2022",3,DH-13075,94533,Fairfield,Solano,California,Southwest,38.27,-122.04,54,Xerox WorkCentre 6505DN Laser Multifunction Printer,343.2,572,3,0.2,1029.6,1716,1372.8,343.2,500 - 600,Corporate,Loyal,Machines,Technology
CA-2017-149881,"Wednesday, 23 March 2022","Thursday, 31 March 2022","Saturday, 2 April 2022",3,NC-18535,94110,San Francisco,City and County of San Francisco,California,Southwest,37.75,-122.42,56,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,429,715,3,0.2,1287,2145,1716,429,600 and above,Corporate,Loyal,Machines,Technology
CA-2016-110499,"Monday, 29 March 2021","Tuesday, 6 April 2021","Thursday, 8 April 2021",3,YC-21895,94110,San Francisco,City and County of San Francisco,California,Southwest,37.75,-122.42,103,Sharp 1540cs Digital Laser Copier,390,650,3,0.2,1170,1950,1560,390,600 and above,Corporate,Loyal,Copiers,Technology
CA-2015-149650,"Friday, 24 April 2020","Saturday, 25 April 2020","Tuesday, 28 April 2020",3,RD-19660,94601,Oakland,Alameda,California,Southwest,37.78,-122.22,111,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",121,201.7,96,0.2,11616,19363.2,15490.56,3874.56,200 - 300,Home Office,Loyal,Chairs,Furniture
CA-2015-153388,"Monday, 27 July 2020","Thursday, 30 July 2020","Wednesday, 5 August 2020",2,PC-19000,90004,Los Angeles,Los Angeles,California,Southwest,34.08,-118.3,18,"Bevis Oval Conference Table, Walnut",146.3,243.9,72,0.2,10533.6,17560.8,14048.64,3515.04,200 - 300,Home Office,Loyal,Tables,Furniture
CA-2023-124429,"Monday, 22 May 2023","Monday, 22 May 2023","Monday, 22 May 2023",4,MH-17785,92105,San Diego,San Diego,California,Southwest,32.74,-117.09,19,Hon 61000 Series Interactive Training Tables,149.4,249,70,0.2,10458,17430,13944,3486,200 - 300,Corporate,Loyal,Tables,Furniture
CA-2014-124429,"Sunday, 19 May 2019","Sunday, 19 May 2019","Sunday, 19 May 2019",4,MH-17785,92105,San Diego,San Diego,California,Southwest,32.74,-117.09,19,Hon 61000 Series Interactive Training Tables,149.4,249,70,0.2,10458,17430,13944,3486,200 - 300,Corporate,Loyal,Tables,Furniture
CA-2015-149972,"Thursday, 20 February 2020","Saturday, 22 February 2020","Monday, 24 February 2020",3,CD-12790,90036,Los Angeles,Los Angeles,California,Southwest,34.07,-118.35,116,Global Highback Leather Tilter in Burgundy,173,288.4,48,0.2,8304,13843.2,11074.56,2770.56,200 - 300,Home Office,Loyal,Chairs,Furniture
CA-2014-113768,"Tuesday, 7 May 2019","Sunday, 12 May 2019","Saturday, 18 May 2019",2,AH-10030,90004,Los Angeles,Los Angeles,California,Southwest,34.08,-118.3,112,"Global Manager's Adjustable Task Chair, Storm",134.5,224.2,42,0.2,5649,9416.4,7533.12,1884.12,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2023-113768,"Wednesday, 10 May 2023","Monday, 15 May 2023","Sunday, 21 May 2023",2,AH-10030,90004,Los Angeles,Los Angeles,California,Southwest,34.08,-118.3,112,"Global Manager's Adjustable Task Chair, Storm",134.5,224.2,42,0.2,5649,9416.4,7533.12,1884.12,200 - 300,Corporate,Loyal,Chairs,Furniture
US-2014-167738,"Sunday, 15 December 2019","Monday, 23 December 2019","Saturday, 28 December 2019",2,JC-16105,90045,Los Angeles,Los Angeles,California,Southwest,33.96,-118.39,116,Global Highback Leather Tilter in Burgundy,173,288.4,42,0.2,7266,12112.8,9690.24,2424.24,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2015-144267,"Saturday, 15 August 2020","Wednesday, 19 August 2020","Friday, 21 August 2020",3,NZ-18565,94110,San Francisco,City and County of San Francisco,California,Southwest,37.75,-122.42,116,Global Highback Leather Tilter in Burgundy,173,288.4,36,0.2,6228,10382.4,8305.92,2077.92,200 - 300,Home Office,Loyal,Chairs,Furniture
CA-2015-111038,"Thursday, 26 November 2020","Sunday, 29 November 2020","Friday, 4 December 2020",2,LC-16960,92037,La Jolla,San Diego,California,Southwest,32.85,-117.25,115,Novimex Fabric Task Chair,135.6,226,36,0.2,4881.6,8136,6508.8,1627.2,200 - 300,Home Office,Loyal,Chairs,Furniture
CA-2014-125150,"Tuesday, 7 May 2019","Wednesday, 15 May 2019","Wednesday, 22 May 2019",2,PW-19030,90036,Los Angeles,Los Angeles,California,Southwest,34.07,-118.35,115,Novimex Fabric Task Chair,135.6,226,35,0.2,4746,7910,6328,1582,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2014-124247,"Saturday, 7 December 2019","Sunday, 15 December 2019","Friday, 20 December 2019",2,SH-20635,95823,Sacramento,Sacramento,California,Southwest,38.48,-121.44,116,Global Highback Leather Tilter in Burgundy,173,288.4,35,0.2,6055,10094,8075.2,2020.2,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2023-125150,"Wednesday, 10 May 2023","Thursday, 18 May 2023","Thursday, 25 May 2023",2,PW-19030,90036,Los Angeles,Los Angeles,California,Southwest,34.07,-118.35,115,Novimex Fabric Task Chair,135.6,226,35,0.2,4746,7910,6328,1582,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2014-159338,"Sunday, 16 June 2019","Monday, 24 June 2019","Thursday, 27 June 2019",3,NS-18640,90049,Los Angeles,Los Angeles,California,Southwest,34.07,-118.47,11,Bevis 36 x 72 Conference Tables,211.2,352,35,0.2,7392,12320,9856,2464,300 - 400,Corporate,Loyal,Tables,Furniture
CA-2023-159338,"Monday, 19 June 2023","Tuesday, 27 June 2023","Friday, 30 June 2023",3,NS-18640,90049,Los Angeles,Los Angeles,California,Southwest,34.07,-118.47,11,Bevis 36 x 72 Conference Tables,211.2,352,35,0.2,7392,12320,9856,2464,300 - 400,Corporate,Loyal,Tables,Furniture
CA-2023-113768,"Wednesday, 10 May 2023","Monday, 15 May 2023","Sunday, 21 May 2023",2,AH-10030,90004,Los Angeles,Los Angeles,California,Southwest,34.08,-118.3,112,"Global Manager's Adjustable Task Chair, Storm",134.5,224.2,32,0.2,4304,7174.4,5739.52,1435.52,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2017-101322,"Thursday, 22 December 2022","Tuesday, 27 December 2022","Friday, 30 December 2022",3,JG-15310,90805,Long Beach,Los Angeles,California,Southwest,33.86,-118.18,113,"Global High-Back Leather Tilter, Burgundy",137.4,229,27,0.2,3709.8,6183,4946.4,1236.6,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2023-159338,"Monday, 19 June 2023","Tuesday, 27 June 2023","Friday, 30 June 2023",3,NS-18640,90049,Los Angeles,Los Angeles,California,Southwest,34.07,-118.47,11,Bevis 36 x 72 Conference Tables,211.2,352,25,0.2,5280,8800,7040,1760,300 - 400,Corporate,Loyal,Tables,Furniture
US-2017-105998,"Sunday, 30 October 2022","Wednesday, 2 November 2022","Friday, 4 November 2022",3,CR-12580,92037,La Jolla,San Diego,California,Southwest,32.85,-117.25,19,Hon 61000 Series Interactive Training Tables,149.4,249,24,0.2,3585.6,5976,4780.8,1195.2,200 - 300,Home Office,Loyal,Tables,Furniture
CA-2016-101672,"Monday, 30 November 2020","Tuesday, 1 December 2020","Saturday, 5 December 2020",2,DB-12910,92630,Lake Forest,Orange,California,Southwest,33.64,-117.69,115,Novimex Fabric Task Chair,135.6,226,24,0.2,3254.4,5424,4339.2,1084.8,200 - 300,Home Office,Loyal,Chairs,Furniture
US-2015-146745,"Saturday, 1 February 2020","Tuesday, 4 February 2020","Sunday, 9 February 2020",2,AS-10630,94110,San Francisco,City and County of San Francisco,California,Southwest,37.75,-122.42,114,Office Star Flex Back Scooter Chair with White Frame,144.8,241.4,24,0.2,3475.2,5793.6,4634.88,1159.68,200 - 300,Home Office,Loyal,Chairs,Furniture
CA-2017-113530,"Tuesday, 17 May 2022","Wednesday, 18 May 2022","Friday, 20 May 2022",1,BC-11125,94109,San Francisco,City and County of San Francisco,California,Southwest,37.79,-122.42,111,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",121,201.7,24,0.2,2904,4840.8,3872.64,968.64,200 - 300,Home Office,Loyal,Chairs,Furniture
CA-2023-125150,"Wednesday, 10 May 2023","Thursday, 18 May 2023","Thursday, 25 May 2023",2,PW-19030,90036,Los Angeles,Los Angeles,California,Southwest,34.07,-118.35,115,Novimex Fabric Task Chair,135.6,226,23,0.2,3118.8,5198,4158.4,1039.6,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2014-129924,"Saturday, 6 July 2019","Thursday, 11 July 2019","Tuesday, 16 July 2019",2,AC-10420,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,19,Hon 61000 Series Interactive Training Tables,149.4,249,21,0.2,3137.4,5229,4183.2,1045.8,200 - 300,Corporate,Loyal,Tables,Furniture
CA-2014-157882,"Tuesday, 24 September 2019","Wednesday, 2 October 2019","Monday, 7 October 2019",1,AR-10405,90036,Los Angeles,Los Angeles,California,Southwest,34.07,-118.35,107,HON 5400 Series Task Chairs for Big and Tall,141.2,235.4,21,0.2,2965.2,4943.4,3954.72,989.52,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2014-100090,"Sunday, 30 June 2019","Sunday, 7 July 2019","Thursday, 11 July 2019",2,EB-13705,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,16,Balt Solid Wood Round Tables,175.4,292.4,21,0.2,3683.4,6140.4,4912.32,1228.92,200 - 300,Corporate,Loyal,Tables,Furniture
CA-2014-147298,"Monday, 15 April 2019","Thursday, 25 April 2019","Thursday, 2 May 2019",2,AG-10300,90049,Los Angeles,Los Angeles,California,Southwest,34.07,-118.47,113,"Global High-Back Leather Tilter, Burgundy",137.4,229,21,0.2,2885.4,4809,3847.2,961.8,200 - 300,Corporate,Loyal,Chairs,Furniture
US-2014-165862,"Wednesday, 3 July 2019","Friday, 12 July 2019","Tuesday, 16 July 2019",2,GK-14620,90049,Los Angeles,Los Angeles,California,Southwest,34.07,-118.47,20,Safco Drafting Table,138.8,231.4,21,0.2,2914.8,4859.4,3887.52,972.72,200 - 300,Corporate,Loyal,Tables,Furniture
CA-2014-106439,"Wednesday, 23 October 2019","Wednesday, 30 October 2019","Sunday, 3 November 2019",2,GG-14650,90049,Los Angeles,Los Angeles,California,Southwest,34.07,-118.47,111,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",121,201.7,21,0.2,2541,4235.7,3388.56,847.56,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2023-147298,"Tuesday, 18 April 2023","Friday, 28 April 2023","Friday, 5 May 2023",2,AG-10300,90049,Los Angeles,Los Angeles,California,Southwest,34.07,-118.47,113,"Global High-Back Leather Tilter, Burgundy",137.4,229,21,0.2,2885.4,4809,3847.2,961.8,200 - 300,Corporate,Loyal,Chairs,Furniture
US-2015-139675,"Sunday, 8 March 2020","Wednesday, 11 March 2020","Monday, 16 March 2020",1,NF-18595,95928,Chico,Butte,California,Southwest,39.72,-121.81,115,Novimex Fabric Task Chair,135.6,226,20,0.2,2712,4520,3616,904,200 - 300,Home Office,Loyal,Chairs,Furniture
CA-2023-124429,"Monday, 22 May 2023","Monday, 22 May 2023","Monday, 22 May 2023",4,MH-17785,92105,San Diego,San Diego,California,Southwest,32.74,-117.09,19,Hon 61000 Series Interactive Training Tables,149.4,249,19,0.2,2838.6,4731,3784.8,946.2,200 - 300,Corporate,Loyal,Tables,Furniture
CA-2015-102316,"Friday, 21 February 2020","Friday, 28 February 2020","Sunday, 1 March 2020",1,DH-13075,90045,Los Angeles,Los Angeles,California,Southwest,33.96,-118.39,114,Office Star Flex Back Scooter Chair with White Frame,144.8,241.4,18,0.2,2606.4,4345.2,3476.16,869.76,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2016-164399,"Wednesday, 10 November 2021","Thursday, 11 November 2021","Sunday, 14 November 2021",3,DW-13480,92024,Encinitas,San Diego,California,Southwest,33.05,-117.27,16,Balt Solid Wood Round Tables,175.4,292.4,18,0.2,3157.2,5263.2,4210.56,1053.36,200 - 300,Home Office,Loyal,Tables,Furniture
CA-2017-102407,"Sunday, 4 December 2022","Thursday, 8 December 2022","Monday, 12 December 2022",1,AT-10435,90004,Los Angeles,Los Angeles,California,Southwest,34.08,-118.3,20,Safco Drafting Table,138.8,231.4,18,0.2,2498.4,4165.2,3332.16,833.76,200 - 300,Home Office,Loyal,Tables,Furniture
CA-2017-149559,"Friday, 9 September 2022","Saturday, 10 September 2022","Sunday, 11 September 2022",4,KF-16285,90805,Long Beach,Los Angeles,California,Southwest,33.86,-118.18,112,"Global Manager's Adjustable Task Chair, Storm",134.5,224.2,16,0.2,2152,3587.2,2869.76,717.76,200 - 300,Home Office,Loyal,Chairs,Furniture
CA-2017-166695,"Tuesday, 17 May 2022","Thursday, 19 May 2022","Monday, 23 May 2022",2,CC-12430,90712,Lakewood,Los Angeles,California,Southwest,33.85,-118.15,109,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,144.7,241.2,16,0.2,2315.2,3859.2,3087.36,772.16,200 - 300,Home Office,Loyal,Chairs,Furniture
CA-2017-102379,"Thursday, 24 November 2022","Thursday, 1 December 2022","Monday, 5 December 2022",2,BB-11545,94601,Oakland,Alameda,California,Southwest,37.78,-122.22,110,Hon 4070 Series Pagoda Round Back Stacking Chairs,126.3,210.5,14,0.2,1768.2,2947,2357.6,589.4,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2014-116932,"Friday, 12 July 2019","Saturday, 20 July 2019","Wednesday, 24 July 2019",2,ME-18010,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,114,Office Star Flex Back Scooter Chair with White Frame,144.8,241.4,14,0.2,2027.2,3379.6,2703.68,676.48,200 - 300,Corporate,Loyal,Chairs,Furniture
US-2016-125969,"Tuesday, 2 November 2021","Friday, 5 November 2021","Tuesday, 9 November 2021",1,LS-16975,90004,Los Angeles,Los Angeles,California,Southwest,34.08,-118.3,113,"Global High-Back Leather Tilter, Burgundy",137.4,229,12,0.2,1648.8,2748,2198.4,549.6,200 - 300,Home Office,Loyal,Chairs,Furniture
CA-2017-131807,"Saturday, 24 September 2022","Tuesday, 4 October 2022","Sunday, 9 October 2022",2,GG-14650,95928,Chico,Butte,California,Southwest,39.72,-121.81,108,Global Executive Mid-Back Manager's Chair,136.7,227.9,12,0.2,1640.4,2734.8,2187.84,547.44,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2016-107328,"Tuesday, 3 August 2021","Saturday, 7 August 2021","Saturday, 14 August 2021",2,CA-12055,90036,Los Angeles,Los Angeles,California,Southwest,34.07,-118.35,19,Hon 61000 Series Interactive Training Tables,149.4,249,12,0.2,1792.8,2988,2390.4,597.6,200 - 300,Home Office,Loyal,Tables,Furniture
US-2015-139759,"Saturday, 22 August 2020","Sunday, 23 August 2020","Friday, 28 August 2020",2,NL-18310,90045,Los Angeles,Los Angeles,California,Southwest,33.96,-118.39,111,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",121,201.7,12,0.2,1452,2420.4,1936.32,484.32,200 - 300,Home Office,Loyal,Chairs,Furniture
CA-2023-147298,"Tuesday, 18 April 2023","Friday, 28 April 2023","Friday, 5 May 2023",2,AG-10300,90049,Los Angeles,Los Angeles,California,Southwest,34.07,-118.47,113,"Global High-Back Leather Tilter, Burgundy",137.4,229,11,0.2,1511.4,2519,2015.2,503.8,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2017-125913,"Thursday, 6 January 2022","Thursday, 6 January 2022","Thursday, 6 January 2022",4,JO-15145,90008,Los Angeles,Los Angeles,California,Southwest,34.01,-118.34,11,Bevis 36 x 72 Conference Tables,211.2,352,11,0.2,2323.2,3872,3097.6,774.4,300 - 400,Corporate,Loyal,Tables,Furniture
CA-2017-117513,"Tuesday, 22 February 2022","Wednesday, 2 March 2022","Monday, 7 March 2022",2,BT-11395,90004,Los Angeles,Los Angeles,California,Southwest,34.08,-118.3,18,"Bevis Oval Conference Table, Walnut",146.3,243.9,11,0.2,1609.3,2682.9,2146.32,537.02,200 - 300,Corporate,Loyal,Tables,Furniture
CA-2023-100090,"Friday, 9 June 2023","Friday, 16 June 2023","Tuesday, 20 June 2023",2,EB-13705,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,16,Balt Solid Wood Round Tables,175.4,292.4,11,0.2,1929.4,3216.4,2573.12,643.72,200 - 300,Corporate,Loyal,Tables,Furniture
CA-2017-102750,"Friday, 26 August 2022","Saturday, 3 September 2022","Wednesday, 7 September 2022",1,GM-14695,90036,Los Angeles,Los Angeles,California,Southwest,34.07,-118.35,11,Bevis 36 x 72 Conference Tables,211.2,352,10,0.2,2112,3520,2816,704,300 - 400,Corporate,Loyal,Tables,Furniture
CA-2017-161956,"Wednesday, 17 August 2022","Friday, 26 August 2022","Sunday, 28 August 2022",1,DR-12880,90301,Inglewood,Los Angeles,California,Southwest,33.96,-118.36,115,Novimex Fabric Task Chair,135.6,226,10,0.2,1356,2260,1808,452,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2017-101749,"Friday, 23 September 2022","Sunday, 2 October 2022","Friday, 7 October 2022",2,AS-10045,91104,Pasadena,Los Angeles,California,Southwest,34.17,-118.13,18,"Bevis Oval Conference Table, Walnut",146.3,243.9,10,0.2,1463,2439,1951.2,488.2,200 - 300,Corporate,Loyal,Tables,Furniture
US-2017-167318,"Tuesday, 19 July 2022","Monday, 25 July 2022","Sunday, 31 July 2022",2,GZ-14545,90036,Los Angeles,Los Angeles,California,Southwest,34.07,-118.35,116,Global Highback Leather Tilter in Burgundy,173,288.4,10,0.2,1730,2884,2307.2,577.2,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2017-128370,"Friday, 2 September 2022","Friday, 2 September 2022","Friday, 2 September 2022",4,FH-14275,90004,Los Angeles,Los Angeles,California,Southwest,34.08,-118.3,115,Novimex Fabric Task Chair,135.6,226,10,0.2,1356,2260,1808,452,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2017-113670,"Saturday, 8 October 2022","Friday, 14 October 2022","Sunday, 16 October 2022",3,RS-19765,90045,Los Angeles,Los Angeles,California,Southwest,33.96,-118.39,17,"Hon Practical Foundations 30 x 60 Training Table, Light Gray-Charcoal",185.4,309,10,0.2,1854,3090,2472,618,300 - 400,Corporate,Loyal,Tables,Furniture
CA-2017-131807,"Saturday, 24 September 2022","Tuesday, 4 October 2022","Sunday, 9 October 2022",2,GG-14650,95928,Chico,Butte,California,Southwest,39.72,-121.81,14,Bretford CR8500 Series Meeting Room Furniture,126.5,210.9,10,0.2,1265,2109,1687.2,422.2,200 - 300,Corporate,Loyal,Tables,Furniture
US-2016-126452,"Tuesday, 10 August 2021","Friday, 20 August 2021","Friday, 27 August 2021",2,SC-20230,90004,Los Angeles,Los Angeles,California,Southwest,34.08,-118.3,17,"Hon Practical Foundations 30 x 60 Training Table, Light Gray-Charcoal",185.4,309,9,0.2,1668.6,2781,2224.8,556.2,300 - 400,Corporate,Loyal,Tables,Furniture
CA-2016-133935,"Wednesday, 8 September 2021","Friday, 17 September 2021","Tuesday, 21 September 2021",2,JW-15220,92105,San Diego,San Diego,California,Southwest,32.74,-117.09,107,HON 5400 Series Task Chairs for Big and Tall,141.2,235.4,9,0.2,1270.8,2118.6,1694.88,424.08,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2017-135076,"Thursday, 7 April 2022","Tuesday, 12 April 2022","Saturday, 16 April 2022",2,YS-21880,92345,Hesperia,San Bernardino,California,Southwest,34.42,-117.3,110,Hon 4070 Series Pagoda Round Back Stacking Chairs,126.3,210.5,9,0.2,1136.7,1894.5,1515.6,378.9,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2017-137428,"Wednesday, 7 December 2022","Thursday, 15 December 2022","Tuesday, 20 December 2022",1,AY-10555,92054,Oceanside,San Diego,California,Southwest,33.21,-117.36,110,Hon 4070 Series Pagoda Round Back Stacking Chairs,126.3,210.5,9,0.2,1136.7,1894.5,1515.6,378.9,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2017-137428,"Wednesday, 7 December 2022","Thursday, 15 December 2022","Tuesday, 20 December 2022",1,AY-10555,92054,Oceanside,San Diego,California,Southwest,33.21,-117.36,110,Hon 4070 Series Pagoda Round Back Stacking Chairs,126.3,210.5,9,0.2,1136.7,1894.5,1515.6,378.9,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2017-117632,"Tuesday, 3 May 2022","Wednesday, 11 May 2022","Tuesday, 17 May 2022",2,CS-12175,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,14,Bretford CR8500 Series Meeting Room Furniture,126.5,210.9,8,0.2,1012,1687.2,1349.76,337.76,200 - 300,Corporate,Loyal,Tables,Furniture
CA-2014-116932,"Friday, 12 July 2019","Saturday, 20 July 2019","Wednesday, 24 July 2019",2,ME-18010,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,11,Bevis 36 x 72 Conference Tables,211.2,352,7,0.2,1478.4,2464,1971.2,492.8,300 - 400,Corporate,Loyal,Tables,Furniture
CA-2016-128223,"Tuesday, 8 June 2021","Tuesday, 8 June 2021","Tuesday, 8 June 2021",4,EB-13705,92804,Anaheim,Orange,California,Southwest,33.82,-117.97,13,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,213.7,356.2,7,0.2,1495.9,2493.4,1994.72,498.82,300 - 400,Corporate,Loyal,Tables,Furniture
CA-2014-157882,"Tuesday, 24 September 2019","Wednesday, 2 October 2019","Monday, 7 October 2019",1,AR-10405,90036,Los Angeles,Los Angeles,California,Southwest,34.07,-118.35,19,Hon 61000 Series Interactive Training Tables,149.4,249,7,0.2,1045.8,1743,1394.4,348.6,200 - 300,Corporate,Loyal,Tables,Furniture
CA-2016-144148,"Wednesday, 21 July 2021","Friday, 30 July 2021","Wednesday, 4 August 2021",2,AH-10690,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,16,Balt Solid Wood Round Tables,175.4,292.4,7,0.2,1227.8,2046.8,1637.44,409.64,200 - 300,Corporate,Loyal,Tables,Furniture
CA-2017-117212,"Tuesday, 22 February 2022","Friday, 25 February 2022","Sunday, 27 February 2022",1,BT-11530,90036,Los Angeles,Los Angeles,California,Southwest,34.07,-118.35,115,Novimex Fabric Task Chair,135.6,226,6,0.2,813.6,1356,1084.8,271.2,200 - 300,Home Office,Loyal,Chairs,Furniture
CA-2015-113404,"Saturday, 4 July 2020","Saturday, 4 July 2020","Saturday, 4 July 2020",4,EM-13810,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,116,Global Highback Leather Tilter in Burgundy,173,288.4,6,0.2,1038,1730.4,1384.32,346.32,200 - 300,Corporate,Loyal,Chairs,Furniture
US-2016-163881,"Thursday, 18 November 2021","Tuesday, 23 November 2021","Monday, 29 November 2021",2,SP-20860,90036,Los Angeles,Los Angeles,California,Southwest,34.07,-118.35,112,"Global Manager's Adjustable Task Chair, Storm",134.5,224.2,6,0.2,807,1345.2,1076.16,269.16,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2016-131289,"Tuesday, 30 November 2021","Tuesday, 7 December 2021","Monday, 13 December 2021",2,SP-20620,94110,San Francisco,City and County of San Francisco,California,Southwest,37.75,-122.42,17,"Hon Practical Foundations 30 x 60 Training Table, Light Gray-Charcoal",185.4,309,6,0.2,1112.4,1854,1483.2,370.8,300 - 400,Corporate,Loyal,Tables,Furniture
CA-2016-146913,"Wednesday, 30 December 2020","Friday, 8 January 2021","Wednesday, 13 January 2021",2,SF-20965,94109,San Francisco,City and County of San Francisco,California,Southwest,37.79,-122.42,113,"Global High-Back Leather Tilter, Burgundy",137.4,229,5,0.2,687,1145,916,229,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2017-158246,"Wednesday, 2 November 2022","Tuesday, 8 November 2022","Thursday, 10 November 2022",3,JB-15400,94086,Sunnyvale,Santa Clara,California,Southwest,37.38,-122.02,108,Global Executive Mid-Back Manager's Chair,136.7,227.9,5,0.2,683.5,1139.5,911.6,228.1,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2023-166954,"Tuesday, 25 April 2023","Thursday, 27 April 2023","Tuesday, 2 May 2023",2,BT-11305,91776,San Gabriel,Los Angeles,California,Southwest,34.09,-118.1,107,HON 5400 Series Task Chairs for Big and Tall,141.2,235.4,5,0.2,706,1177,941.6,235.6,200 - 300,Home Office,Loyal,Chairs,Furniture
CA-2014-166954,"Monday, 22 April 2019","Wednesday, 24 April 2019","Monday, 29 April 2019",2,BT-11305,91776,San Gabriel,Los Angeles,California,Southwest,34.09,-118.1,107,HON 5400 Series Task Chairs for Big and Tall,141.2,235.4,5,0.2,706,1177,941.6,235.6,200 - 300,Home Office,Loyal,Chairs,Furniture
CA-2016-100944,"Wednesday, 15 September 2021","Thursday, 23 September 2021","Monday, 27 September 2021",2,EH-13765,90049,Los Angeles,Los Angeles,California,Southwest,34.07,-118.47,112,"Global Manager's Adjustable Task Chair, Storm",134.5,224.2,5,0.2,672.5,1121,896.8,224.3,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2017-119494,"Tuesday, 1 November 2022","Tuesday, 8 November 2022","Saturday, 12 November 2022",2,JE-15610,92105,San Diego,San Diego,California,Southwest,32.74,-117.09,113,"Global High-Back Leather Tilter, Burgundy",137.4,229,5,0.2,687,1145,916,229,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2016-142958,"Friday, 3 December 2021","Sunday, 12 December 2021","Sunday, 19 December 2021",2,RW-19630,90503,Torrance,Los Angeles,California,Southwest,33.84,-118.35,17,"Hon Practical Foundations 30 x 60 Training Table, Light Gray-Charcoal",185.4,309,4,0.2,741.6,1236,988.8,247.2,300 - 400,Corporate,Loyal,Tables,Furniture
CA-2017-151225,"Friday, 21 October 2022","Wednesday, 26 October 2022","Friday, 28 October 2022",3,JM-15655,90032,Los Angeles,Los Angeles,California,Southwest,34.08,-118.18,14,Bretford CR8500 Series Meeting Room Furniture,126.5,210.9,4,0.2,506,843.6,674.88,168.88,200 - 300,Corporate,Loyal,Tables,Furniture
CA-2016-138968,"Tuesday, 9 March 2021","Sunday, 14 March 2021","Monday, 15 March 2021",3,FC-14335,94110,San Francisco,City and County of San Francisco,California,Southwest,37.75,-122.42,109,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,144.7,241.2,4,0.2,578.8,964.8,771.84,193.04,200 - 300,Corporate,Loyal,Chairs,Furniture
CA-2016-128594,"Monday, 16 August 2021","Wednesday, 25 August 2021","Saturday, 28 August 2021",3,DJ-13510,92037,La Jolla,San Diego,California,Southwest,32.85,-117.25,108,Global Executive Mid-Back Manager's Chair,136.7,227.9,4,0.2,546.8,911.6,729.28,182.48,200 - 300,Corporate,Loyal,Chairs,Furniture
